14:21:07.241 sping-log [main] INFO  com.hengfeng.web.App - Starting App on P-V-4 with PID 9660 (E:\project\hengfeng\target\classes started by Administrator in E:\project\hengfeng)
14:21:07.257 sping-log [main] INFO  com.hengfeng.web.App - No active profile set, falling back to default profiles: default
14:21:08.040 sping-log [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
14:21:08.056 sping-log [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
14:21:08.056 sping-log [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
14:21:08.056 sping-log [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/9.0.13
14:21:08.056 sping-log [main] INFO  o.a.c.core.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [D:\java\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;D:\phpStudy\php\php-7.2.12-nts;D:\Git\bin;D:\nodejs;C:\Program Files\Git\cmd;C:\ProgramData\ComposerSetup\bin;%JAVA_HOME%\bin;%JAVA_HOME%\jre\bin;C:\Users\Administrator\AppData\Local\Microsoft\WindowsApps;C:\Users\Administrator\AppData\Roaming\Composer\vendor\bin;D:\java\bin;;.]
14:21:08.134 sping-log [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
14:21:08.134 sping-log [main] INFO  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 799 ms
14:21:08.594 sping-log [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
14:21:08.594 sping-log [main] INFO  o.a.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
14:21:08.609 sping-log [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
14:21:08.609 sping-log [main] INFO  com.hengfeng.web.App - Started App in 1.696 seconds (JVM running for 2.144)
14:22:09.414 sping-log [main] INFO  com.hengfeng.web.App - Starting App on P-V-4 with PID 2160 (E:\project\hengfeng\target\classes started by Administrator in E:\project\hengfeng)
14:22:09.417 sping-log [main] INFO  com.hengfeng.web.App - No active profile set, falling back to default profiles: default
14:22:10.223 sping-log [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
14:22:10.231 sping-log [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
14:22:10.236 sping-log [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
14:22:10.237 sping-log [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/9.0.13
